"sp_name","esthe_score","file_name","copyright"
"Sebastapistes_cyanostigma","1553.8519","Sebastapistes_cyanostigma_A_1","YES"
"Sebastapistes_strongia","1502.8326","Sebastapistes_strongia_A_2","YES"
"Sebastes_atrovirens","1335.377","Sebastes_atrovirens_A_3","YES"
"Sebastes_auriculatus","1370.8286","Sebastes_auriculatus_J_1","YES"
"Sebastes_carnatus","1464.7163","Sebastes_carnatus_A_1","NO"
"Sebastes_caurinus","1462.0735","Sebastes_caurinus_A_1","YES"
"Sebastes_chrysomelas","1632.4214","Sebastes_chrysomelas_A_1","YES"
"Sebastes_flavidus","1284.9412","Sebastes_flavidus_A_2","NO"
"Sebastes_inermis","1199.8967","Sebastes_inermis_A_1","YES"
"Sebastes_maliger","1495.9291","Sebastes_maliger_A_3","YES"
"Sebastes_mystinus","1198.4102","Sebastes_mystinus_A_1","YES"
"Sebastes_oculatus","1367.0803","Sebastes_oculatus_A_2","YES"
"Sebastes_paucispinis","1197.3848","Sebastes_paucispinis_A_1","YES"
"Sebastes_rastrelliger","1222.4287","Sebastes_rastrelliger_A_1","NO"
"Sebastes_rosaceus","1564.6512","Sebastes_rosaceus_A_1","NO"
"Sebastes_serranoides","1286.123","Sebastes_serranoides_A_2","NO"
"Sebastes_serriceps","1554.4792","Sebastes_serriceps_J_1","YES"
"Sebastiscus_albofasciatus","1397.0438","Sebastiscus_albofasciatus_A_1","YES"
"Sebastiscus_marmoratus","1449.3777","Sebastiscus_marmoratus_A_1","YES"
"Selar_boops","1158.4614","Selar_boops_A_2","YES"
"Selar_crumenophthalmus","1242.2693","Selar_crumenophthalmus_A_1","YES"
"Selaroides_leptolepis","1234.2114","Selaroides_leptolepis_A_1","YES"
"Semicossyphus_darwini","1417.3799","Semicossyphus_darwini_M_2","YES"
"Semicossyphus_pulcher","1508.4462","Semicossyphus_pulcher_A_3","YES"
"Seriola_dumerili","1284.03","Seriola_dumerili_A_2","YES"
"Seriola_hippos","1306.6477","Seriola_hippos_A_2","YES"
"Seriola_lalandi","1199.9116","Seriola_lalandi_A_1","YES"
"Seriola_rivoliana","1270.6775","Seriola_rivoliana_J_1","YES"
"Seriolella_brama","1200.0951","Seriolella_brama_J_1","YES"
"Serranocirrhitus_latus","1547.0844","Serranocirrhitus_latus_A_1","NO"
"Serranus_atricauda","1510.0195","Serranus_atricauda_A_2","YES"
"Serranus_baldwini","1424.2417","Serranus_baldwini_A_1","YES"
"Serranus_cabrilla","1566.8577","Serranus_cabrilla_A_3","NO"
"Serranus_flaviventris","1317.5854","Serranus_flaviventris_A_2","YES"
"Serranus_psittacinus","1385.6589","Serranus_psittacinus_A_1","YES"
"Serranus_scriba","1561.8694","Serranus_scriba_A_2","YES"
"Serranus_socorroensis","1547.9255","Serranus_socorroensis_A_1","YES"
"Serranus_tabacarius","1363.477","Serranus_tabacarius_A_3","NO"
"Serranus_tico","1547.501","Serranus_tico_A_1","YES"
"Serranus_tigrinus","1456.115","Serranus_tigrinus_A_1","YES"
"Serranus_tortugarum","1598.2783","Serranus_tortugarum_A_3","NO"
"Siganus_argenteus","1255.0792","Siganus_argenteus_A_1","YES"
"Siganus_corallinus","1652.33","Siganus_corallinus_A_2","YES"
"Siganus_doliatus","1686.0315","Siganus_doliatus_A_1","YES"
"Siganus_fuscescens","1428.741","Siganus_fuscescens_J_1","YES"
"Siganus_guttatus","1486.9805","Siganus_guttatus_A_1","YES"
"Siganus_javus","1519.7616","Siganus_javus_A_2","YES"
"Siganus_lineatus","1632.4128","Siganus_lineatus_A_1","YES"
"Siganus_luridus","1401.5703","Siganus_luridus_A_3","YES"
"Siganus_niger","1380.5826","Siganus_niger_A_1","NO"
"Siganus_puelloides","1535.9055","Siganus_puelloides_A_3","NO"
"Siganus_puellus","1747.4598","Siganus_puellus_A_1","YES"
"Siganus_punctatissimus","1351.2235","Siganus_punctatissimus_A_1","YES"
"Siganus_punctatus","1509.1542","Siganus_punctatus_A_1","YES"
"Siganus_rivulatus","1470.1282","Siganus_rivulatus_A_1","YES"
"Siganus_spinus","1366.7511","Siganus_spinus_A_1","YES"
"Siganus_stellatus","1721.3596","Siganus_stellatus_A_3","NO"
"Siganus_trispilos","1621.4153","Siganus_trispilos_A_3","NO"
"Siganus_vermiculatus","1564.3296","Siganus_vermiculatus_A_1","YES"
"Siganus_virgatus","1610.0696","Siganus_virgatus_A_1","YES"
"Siganus_vulpinus","1680.8572","Siganus_vulpinus_A_1","NO"
"Signigobius_biocellatus","1568.7948","Signigobius_biocellatus_A_2","YES"
"Sillaginodes_punctatus","1185.5254","Sillaginodes_punctatus_J_2","YES"
"Sillago_ciliata","1197.7463","Sillago_ciliata_A_1","YES"
"Sillago_schomburgkii","1206.9617","Sillago_schomburgkii_A_3","YES"
"Siphamia_cephalotes","1221.2004","Siphamia_cephalotes_A_2","YES"
"Siphamia_roseigaster","1201.6409","Siphamia_roseigaster_A_2","YES"
"Siphonognathus_argyrophanes","1392.3938","Siphonognathus_argyrophanes_A_2","YES"
"Siphonognathus_attenuatus","1368.8842","Siphonognathus_attenuatus_A_3","YES"
"Siphonognathus_beddomei","1501.5544","Siphonognathus_beddomei_M_2","YES"
"Siphonognathus_caninis","1536.1355","Siphonognathus_caninis_M_2","YES"
"Siphonognathus_radiatus","1545.6","Siphonognathus_radiatus_M_1","YES"
"Sparisoma_amplum","1551.4736","Sparisoma_amplum_M_1","YES"
"Sparisoma_atomarium","1514.3339","Sparisoma_atomarium_F_2","NO"
"Sparisoma_aurofrenatum","1498.3326","Sparisoma_aurofrenatum_F_1","YES"
"Sparisoma_axillare","1376.9241","Sparisoma_axillare_M_3","YES"
"Sparisoma_chrysopterum","1493.867","Sparisoma_chrysopterum_M_2","YES"
"Sparisoma_cretense","1609.5273","Sparisoma_cretense_M_2","YES"
"Sparisoma_frondosum","1517.3691","Sparisoma_frondosum_M_3","YES"
"Sparisoma_radians","1378.7792","Sparisoma_radians_J_1","YES"
"Sparisoma_rubripinne","1539.2346","Sparisoma_rubripinne_M_2","YES"
"Sparisoma_viride","1645.952","Sparisoma_viride_M_1","YES"
"Sparodon_durbanensis","1218.702","Sparodon_durbanensis_A_2","NO"
"Sphaeramia_nematoptera","1734.5791","Sphaeramia_nematoptera_A_2","YES"
"Sphoeroides_annulatus","1465.622","Sphoeroides_annulatus_A_3","NO"
"Sphoeroides_lobatus","1288.5076","Sphoeroides_lobatus_A_1","YES"
"Sphoeroides_marmoratus","1522.5562","Sphoeroides_marmoratus_A_2","NO"
"Sphoeroides_spengleri","1338.0759","Sphoeroides_spengleri_A_1","YES"
"Sphyraena_barracuda","1242.8145","Sphyraena_barracuda_A_1","NO"
"Sphyraena_ensis","1170.503","Sphyraena_ensis_A_1","YES"
"Sphyraena_flavicauda","1232.1696","Sphyraena_flavicauda_A_1","NO"
"Sphyraena_helleri","1406.7244","Sphyraena_helleri_A_2","YES"
"Sphyraena_idiastes","1228.7227","Sphyraena_idiastes_A_2","NO"
"Sphyraena_jello","1190.9785","Sphyraena_jello_A_1","YES"
"Sphyraena_novaehollandiae","1201.5391","Sphyraena_novaehollandiae_A_1","YES"
"Sphyraena_obtusata","1191.7786","Sphyraena_obtusata_J_1","YES"
"Sphyraena_putnamae","1298.304","Sphyraena_putnamae_A_2","YES"
"Sphyraena_qenie","1176.1504","Sphyraena_qenie_A_1","YES"
"Sphyraena_viridensis","1266.3804","Sphyraena_viridensis_A_1","NO"
"Spicara_maena","1245.9719","Spicara_maena_A_2","NO"
"Spondyliosoma_cantharus","1318.6876","Spondyliosoma_cantharus_A_2","YES"
"Spondyliosoma_emarginatum","1326.2065","Spondyliosoma_emarginatum_A_2","YES"
"Spratelloides_gracilis","1225.7139","Spratelloides_gracilis_A_1","NO"
"Spratelloides_robustus","1175.5436","Spratelloides_robustus_A_1","NO"
"Springeratus_polyporatus","1351.638","Springeratus_polyporatus_A_1","YES"
"Squamicreedia_obtusa","1256.8829","Squamicreedia_obtusa_A_1","YES"
"Stanulus_talboti","1360.4453","Stanulus_talboti_A_3","YES"
"Starksia_galapagensis","1302.3367","Starksia_galapagensis_A_1","YES"
"Stegastes_acapulcoensis","1667.2505","Stegastes_acapulcoensis_J_1","YES"
"Stegastes_adustus","1745.4585","Stegastes_adustus_J_2","NO"
"Stegastes_albifasciatus","1348.852","Stegastes_albifasciatus_A_2","YES"
"Stegastes_altus","1560.1721","Stegastes_altus_J_1","YES"
"Stegastes_apicalis","1366.5847","Stegastes_apicalis_A_2","NO"
"Stegastes_arcifrons","1466.6364","Stegastes_arcifrons_J_1","YES"
"Stegastes_aureus","1501.8909","Stegastes_aureus_A_2","YES"
"Stegastes_beebei","1629.946","Stegastes_beebei_A_2","YES"
"Stegastes_diencaeus","1602.7683","Stegastes_diencaeus_J_1","YES"
"Stegastes_emeryi","1506.762","Stegastes_emeryi_A_1","YES"
"Stegastes_fasciolatus","1410.7375","Stegastes_fasciolatus_J_1","YES"
"Stegastes_flavilatus","1609.7175","Stegastes_flavilatus_J_2","YES"
"Stegastes_fuscus","1317.6448","Stegastes_fuscus_J_1","YES"
"Stegastes_gascoynei","1477.7124","Stegastes_gascoynei_A_3","YES"
"Stegastes_insularis","1295.0657","Stegastes_insularis_A_1","YES"
"Stegastes_leucorus","1491.1987","Stegastes_leucorus_A_2","YES"
"Stegastes_leucostictus","1675.4509","Stegastes_leucostictus_J_1","YES"
"Stegastes_nigricans","1348.8386","Stegastes_nigricans_A_1","YES"
"Stegastes_obreptus","1423.3381","Stegastes_obreptus_A_2","YES"
"Stegastes_partitus","1472.999","Stegastes_partitus_A_5","NO"
"Stegastes_pictus","1434.2094","Stegastes_pictus_A_2","NO"
"Stegastes_planifrons","1641.3423","Stegastes_planifrons_J_2","YES"
"Stegastes_punctatus","1430.104","Stegastes_punctatus_A_2","YES"
"Stegastes_rectifraenum","1546.9607","Stegastes_rectifraenum_J_1","YES"
"Stegastes_redemptus","1406.3503","Stegastes_redemptus_A_2","YES"
"Stegastes_variabilis","1622.5442","Stegastes_variabilis_J_1","YES"
"Stephanolepis_cirrhifer","1589.96","Stephanolepis_cirrhifer_A_2","NO"
"Stephanolepis_hispidus","1594.0708","Stephanolepis_hispidus_A_2","YES"
"Stereolepis_gigas","1207.0507","Stereolepis_gigas_A_2","NO"
"Stethojulis_albovittata","1594.6257","Stethojulis_albovittata_M_3","YES"
"Stethojulis_balteata","1676.3264","Stethojulis_balteata_M_1","YES"
"Stethojulis_bandanensis","1529.8895","Stethojulis_bandanensis_M_2","YES"
"Stethojulis_interrupta","1502.6587","Stethojulis_interrupta_M_1","NO"
"Stethojulis_marquesensis","1456.8918","Stethojulis_marquesensis_M_1","NO"
"Stethojulis_strigiventer","1574.3646","Stethojulis_strigiventer_M_3","YES"
"Stethojulis_terina","1531.966","Stethojulis_terina_M_1","YES"
"Stethojulis_trilineata","1745.233","Stethojulis_trilineata_M_2","YES"
"Stichaeus_punctatus_punctatus","1378.8042","Stichaeus_punctatus_punctatus_A_1","NO"
"Stygnobrotula_latebricola","1268.4509","Stygnobrotula_latebricola_A_1","NO"
"Suezichthys_arquatus","1550.8264","Suezichthys_arquatus_M_1","YES"
"Suezichthys_aylingi","1546.3289","Suezichthys_aylingi_M_2","YES"
"Suezichthys_cyanolaemus","1302.2388","Suezichthys_cyanolaemus_F_1","YES"
"Suezichthys_devisi","1350.1616","Suezichthys_devisi_J_1","YES"
"Sufflamen_albicaudatum","1494.6089","Sufflamen_albicaudatum_A_1","YES"
"Sufflamen_bursa","1575.2273","Sufflamen_bursa_A_1","YES"
"Sufflamen_chrysopterum","1489.5493","Sufflamen_chrysopterum_J_1","YES"
"Sufflamen_fraenatum","1496.3518","Sufflamen_fraenatum_M_1","YES"
"Sufflamen_verres","1570.9075","Sufflamen_verres_A_1","YES"
"Symphodus_cinereus","1213.4924","Symphodus_cinereus_A_2","YES"
"Symphodus_doderleini","1477.783","Symphodus_doderleini_A_3","NO"
"Symphodus_mediterraneus","1570.1736","Symphodus_mediterraneus_M_1","YES"
"Symphodus_melops","1325.4196","Symphodus_melops_M_1","YES"
"Symphodus_ocellatus","1588.1758","Symphodus_ocellatus_M_3","NO"
"Symphodus_roissali","1481.1335","Symphodus_roissali_F_2","NO"
"Symphodus_rostratus","1427.2346","Symphodus_rostratus_A_4","NO"
"Symphodus_tinca","1582.9404","Symphodus_tinca_M_3","NO"
"Symphodus_trutta","1384.5236","Symphodus_trutta_A_2","NO"
"Symphorichthys_spilurus","1708.823","Symphorichthys_spilurus_A_1","YES"
"Symphorus_nematophorus","1741.432","Symphorus_nematophorus_A_2","YES"
"Synanceia_horrida","1433.875","Synanceia_horrida_A_3","NO"
"Synanceia_verrucosa","1624.3014","Synanceia_verrucosa_A_3","NO"
"Synchiropus_bartelsi","1388.1467","Synchiropus_bartelsi_A_1","YES"
"Synchiropus_morrisoni","1739.6582","Synchiropus_morrisoni_A_3","NO"
"Synchiropus_moyeri","1630.8342","Synchiropus_moyeri_A_1","NO"
"Synchiropus_splendidus","1905.777","Synchiropus_splendidus_A_2","NO"
"Synchiropus_stellatus","1721.6594","Synchiropus_stellatus_A_3","YES"
"Synchirus_gilli","1392.6154","Synchirus_gilli_A_1","NO"
"Synodus_binotatus","1417.4677","Synodus_binotatus_A_1","YES"
"Synodus_capricornis","1309.947","Synodus_capricornis_A_1","YES"
"Synodus_dermatogenys","1349.5884","Synodus_dermatogenys_A_1","YES"
"Synodus_doaki","1437.7095","Synodus_doaki_A_1","YES"
"Synodus_intermedius","1410.203","Synodus_intermedius_A_2","NO"
"Synodus_jaculum","1257.272","Synodus_jaculum_A_1","YES"
"Synodus_lacertinus","1459.9028","Synodus_lacertinus_A_1","NO"
"Synodus_rubromarmoratus","1341.1444","Synodus_rubromarmoratus_A_3","YES"
"Synodus_sageneus","1296.5591","Synodus_sageneus_A_1","YES"
"Synodus_saurus","1439.466","Synodus_saurus_A_2","NO"
"Synodus_synodus","1321.2653","Synodus_synodus_J_1","YES"
"Synodus_ulae","1296.6995","Synodus_ulae_A_1","YES"
"Synodus_variegatus","1353.8127","Synodus_variegatus_A_1","YES"
"Taenianotus_triacanthus","1626.3872","Taenianotus_triacanthus_A_1","YES"
"Taurulus_bubalis","1314.3003","Taurulus_bubalis_A_2","YES"
"Tautoga_onitis","1329.7935","Tautoga_onitis_A_1","YES"
"Tautogolabrus_adspersus","1231.2433","Tautogolabrus_adspersus_J_2","YES"
"Tetractenos_glaber","1672.03","Tetractenos_glaber_A_3","YES"
"Thalassoma_amblycephalum","1399.719","Thalassoma_amblycephalum_M_2","YES"
"Thalassoma_bifasciatum","1535.6298","Thalassoma_bifasciatum_M_2","NO"
"Thalassoma_cupido","1620.5656","Thalassoma_cupido_M_1","NO"
"Thalassoma_duperrey","1473.4661","Thalassoma_duperrey_M_1","NO"
"Thalassoma_grammaticum","1623.261","Thalassoma_grammaticum_A_2","NO"
"Thalassoma_hardwicke","1554.99789018552","Thalassoma_hardwicke_133","YES"
"Thalassoma_hebraicum","1844.483","Thalassoma_hebraicum_M_1","NO"
"Thalassoma_heiseri","1501.8286","Thalassoma_heiseri_M_2","YES"
"Thalassoma_jansenii","1568.199","Thalassoma_jansenii_M_1","YES"
"Thalassoma_lucasanum","1550.1438","Thalassoma_lucasanum_M_1","NO"
"Thalassoma_lunare","1688.2036","Thalassoma_lunare_M_3","YES"
"Thalassoma_lutescens","1636.3923","Thalassoma_lutescens_M_2","YES"
"Thalassoma_nigrofasciatum","1359.9941","Thalassoma_nigrofasciatum_F_1","YES"
"Thalassoma_pavo","1716.6716","Thalassoma_pavo_M_2","NO"
"Thalassoma_purpureum","1732.33915640061","Thalassoma_purpureum_male_138","YES"
"Thalassoma_quinquevittatum","1590.467","Thalassoma_quinquevittatum_M_3","NO"
"Thalassoma_robertsoni","1436.4893","Thalassoma_robertsoni_M_2","YES"
"Thalassoma_rueppellii","1643.2185","Thalassoma_rueppellii_A_2","NO"
"Thalassoma_septemfasciatum","1500.7737","Thalassoma_septemfasciatum_M_1","YES"
"Thalassoma_trilobatum","1648.988","Thalassoma_trilobatum_M_3","NO"
"Thalassoma_virens","1358.3165","Thalassoma_virens_A_1","YES"
"Thamnaconus_analis","1423.685","Thamnaconus_analis_A_3","YES"
"Thorogobius_ephippiatus","1499.6638","Thorogobius_ephippiatus_A_2","NO"
"Thunnus_albacares","1245.475","Thunnus_albacares_A_1","NO"
"Thyrsites_atun","1150.5787","Thyrsites_atun_A_2","YES"
"Thysanophrys_cirronasa","1328.2261","Thysanophrys_cirronasa_A_3","YES"
"Tigrigobius_harveyi","1391.9694","Tigrigobius_harveyi_A_1","NO"
"Tigrigobius_nesiotes","1349.0605","Tigrigobius_nesiotes_A_2","NO"
"Tigrigobius_redimiculus","1379.7555","Tigrigobius_redimiculus_A_1","YES"
"Tigrigobius_saucrus","1414.001","Tigrigobius_saucrus_A_1","YES"
"Tilodon_sexfasciatus","1567.1576","Tilodon_sexfasciatus_J_1","YES"
"Tomicodon_bidens","1161.5975","Tomicodon_bidens_A_1","NO"
"Torquigener_pleurogramma","1296.5524","Torquigener_pleurogramma_A_1","YES"
"Torquigener_squamicauda","1346.4277","Torquigener_squamicauda_A_3","NO"
"Totoaba_macdonaldi","1287.9846","Totoaba_macdonaldi_A_1","NO"
"Trachichthys_australis","1347.6621","Trachichthys_australis_A_2","YES"
"Trachinops_brauni","1401.0549","Trachinops_brauni_A_2","YES"
"Trachinops_caudimaculatus","1250.8779","Trachinops_caudimaculatus_A_2","YES"
"Trachinops_noarlungae","1306.1189","Trachinops_noarlungae_A_1","YES"
"Trachinops_taeniatus","1492.6699","Trachinops_taeniatus_A_2","YES"
"Trachinotus_anak","1369.1417","Trachinotus_anak_A_2","YES"
"Trachinotus_baillonii","1286.667","Trachinotus_baillonii_A_1","YES"
"Trachinotus_blochii","1496.062","Trachinotus_blochii_A_1","YES"
"Trachinotus_ovatus","1307.1454","Trachinotus_ovatus_A_3","YES"
"Trachinotus_rhodopus","1469.0981","Trachinotus_rhodopus_A_1","NO"
"Trachinotus_stilbe","1231.4412","Trachinotus_stilbe_A_1","NO"
"Trachinus_draco","1426.7228","Trachinus_draco_A_1","YES"
"Trachurus_declivis","1210.1993","Trachurus_declivis_A_1","YES"
"Trachurus_indicus","1169.5981","Trachurus_indicus_A_1","NO"
"Trachurus_japonicus","1194.1372","Trachurus_japonicus_A_1","YES"
"Trachurus_novaezelandiae","1337.4377","Trachurus_novaezelandiae_A_3","NO"
"Trachurus_symmetricus","1183.7897","Trachurus_symmetricus_A_1","YES"
"Trachurus_trachurus","1163.961","Trachurus_trachurus_A_1","NO"
"Trachypoma_macracanthus","1498.2234","Trachypoma_macracanthus_A_3","YES"
"Tragulichthys_jaculiferus","1396.6687","Tragulichthys_jaculiferus_A_2","YES"
"Trianectes_bucephalus","1247.2336","Trianectes_bucephalus_A_2","YES"
"Tridentiger_trigonocephalus","1338.1603","Tridentiger_trigonocephalus_J_1","YES"
"Trimma_benjamini","1283.5979","Trimma_benjamini_A_1","YES"
"Trimma_caesiura","1426.3348","Trimma_caesiura_A_1","NO"
"Trimma_lantana","1505.4138","Trimma_lantana_A_2","YES"
"Trimma_okinawae","1461.2015","Trimma_okinawae_A_1","YES"
"Trimma_striatum","1447.8015","Trimma_striatum_A_2","YES"
"Trinorfolkia_clarkei","1328.7544","Trinorfolkia_clarkei_A_3","YES"
"Trinorfolkia_cristata","1347.844","Trinorfolkia_cristata_A_2","YES"
"Tripterygion_delaisi","1521.3981","Tripterygion_delaisi_M_1","YES"
"Tripterygion_melanurum","1562.0186","Tripterygion_melanurum_A_1","NO"
"Trisopterus_minutus","1261.0997","Trisopterus_minutus_A_2","YES"
"Tylosurus_crocodilus_crocodilus","1308.6693","Tylosurus_crocodilus_crocodilus_A_1","NO"
"Ucla_xenogrammus","1425.4314","Ucla_xenogrammus_J_1","YES"
"Ulua_mentalis","1328.0833","Ulua_mentalis_A_2","YES"
"Umbrina_galapagorum","1268.2703","Umbrina_galapagorum_A_1","YES"
"Upeneichthys_lineatus","1470.2963","Upeneichthys_lineatus_A_2","YES"
"Upeneichthys_vlamingii","1372.0834","Upeneichthys_vlamingii_A_1","YES"
"Upeneus_moluccensis","1314.015","Upeneus_moluccensis_A_1","YES"
"Upeneus_tragula","1346.6384","Upeneus_tragula_A_1","YES"
"Uraspis_helvola","1248.8706","Uraspis_helvola_A_2","NO"
"Valenciennea_alleni","1303.7681","Valenciennea_alleni_A_1","YES"
"Valenciennea_helsdingenii","1481.0052","Valenciennea_helsdingenii_A_1","NO"
"Valenciennea_immaculata","1380.2595","Valenciennea_immaculata_A_1","YES"
"Valenciennea_longipinnis","1438.0471","Valenciennea_longipinnis_A_2","YES"
"Valenciennea_muralis","1310.2195","Valenciennea_muralis_A_1","YES"
"Valenciennea_parva","1215.1393","Valenciennea_parva_A_1","YES"
"Valenciennea_puellaris","1575.1179","Valenciennea_puellaris_A_1","NO"
"Valenciennea_randalli","1318.5557","Valenciennea_randalli_A_2","NO"
"Valenciennea_sexguttata","1345.844","Valenciennea_sexguttata_A_2","NO"
"Valenciennea_strigata","1480.7227","Valenciennea_strigata_A_2","NO"
"Variola_albimarginata","1548.217","Variola_albimarginata_A_1","YES"
"Variola_louti","1549.3256","Variola_louti_A_1","YES"
"Verulux_cypselurus","1196.7548","Verulux_cypselurus_A_1","YES"
"Vincentia_conspersa","1370.6786","Vincentia_conspersa_A_3","YES"
"Vincentia_novaehollandiae","1309.9822","Vincentia_novaehollandiae_A_1","YES"
"Vladichthys_gloverensis","1318.4049","Vladichthys_gloverensis_A_1","NO"
"Xanthichthys_mento","1637.108","Xanthichthys_mento_A_2","YES"
"Xenichthys_agassizii","1180.2223","Xenichthys_agassizii_A_1","YES"
"Xenocys_jessiae","1288.4727","Xenocys_jessiae_A_1","YES"
"Xyrichtys_novacula","1580.7847","Xyrichtys_novacula_M_2","NO"
"Xyrichtys_victori","1312.9739","Xyrichtys_victori_A_1","NO"
"Xyrichtys_wellingtoni","1275.3647","Xyrichtys_wellingtoni_A_1","NO"
"Zabidius_novemaculeatus","1235.2944","Zabidius_novemaculeatus_A_1","YES"
"Zanclistius_elevatus","1476.8744","Zanclistius_elevatus_A_2","YES"
"Zanclus_cornutus","1801.2313","Zanclus_cornutus_A_1","NO"
"Zebrasoma_desjardinii","1892.438","Zebrasoma_desjardinii_J_1","NO"
"Zebrasoma_flavescens","1739.7549","Zebrasoma_flavescens_A_1","YES"
"Zebrasoma_rostratum","1592.836","Zebrasoma_rostratum_A_2","NO"
"Zebrasoma_scopas","1706.104","Zebrasoma_scopas_A_1","YES"
"Zebrasoma_velifer","1888.4148","Zebrasoma_velifer_A_1","NO"
"Zebrasoma_xanthurum","1763.966","Zebrasoma_xanthurum_A_1","NO"
"Zeus_faber","1748.886","Zeus_faber_A_3","NO"
"Zoarchias_veneficus","1351.5161","Zoarchias_veneficus_A_1","NO"
"Zoramia_fragilis","1339.6852","Zoramia_fragilis_J_1","NO"
"Zoramia_leptacantha","1547.6133","Zoramia_leptacantha_A_4","NO"
"Zoramia_viridiventer","1321.0486","Zoramia_viridiventer_A_1","YES"
"Acanthocybium_solandri","1271.8778","Acanthocybium_solandri_A_1","NO"
"Acanthopagrus_bifasciatus","1470.8723","Acanthopagrus_bifasciatus_A_1","NO"
"Alectis_indica","1369.7192","Alectis_indica_A_2","NO"
"Anguilla_anguilla","1290.9585","Anguilla_anguilla_A_2","NO"
"Asterropteryx_semipunctata","1411.9644","Asterropteryx_semipunctata_A_2","NO"
"Atherina_boyeri","1326.427","Atherina_boyeri_A_2","NO"
"Canthigaster_compressa","1519.553","Canthigaster_compressa_A_1","NO"
"Caranx_latus","1245.2456","Caranx_latus_A_1","NO"
"Centropyge_vrolikii","1409.9258","Centropyge_vrolikii_A_1","NO"
"Cetoscarus_ocellatus","1388.3917","Cetoscarus_ocellatus_J_1","NO"
"Chaetodon_melapterus","1495.5988","Chaetodon_melapterus_A_1","NO"
"Chaetodon_nigropunctatus","1447.3511","Chaetodon_nigropunctatus_A_1","NO"
"Chaetodon_wiebeli","1491.1592","Chaetodon_wiebeli_A_1","NO"
"Cryptocentrus_cinctus","1463.5352","Cryptocentrus_cinctus_A_2","NO"
"Cryptocentrus_leucostictus","1444.3323","Cryptocentrus_leucostictus_A_2","NO"
"Engraulis_encrasicolus","1312.9553","Engraulis_encrasicolus_A_2","NO"
"Epinephelus_howlandi","1466.5739","Epinephelus_howlandi_A_1","NO"
"Halichoeres_cyanocephalus","1334.9425","Halichoeres_cyanocephalus_A_2","NO"
"Lethrinus_semicinctus","1339.0981","Lethrinus_semicinctus_A_2","NO"
"Lutjanus_adetii","1393.3694","Lutjanus_adetii_A_1","NO"
"Mycteroperca_venenosa","1465.3234","Mycteroperca_venenosa_A_1","NO"
"Naso_lopezi","1590.6274","Naso_lopezi_A_3","NO"
"Naso_tuberosus","1381.3545","Naso_tuberosus_A_2","NO"
"Naucrates_ductor","1414.983","Naucrates_ductor_A_1","NO"
"Nectamia_bandanensis","1328.5133","Nectamia_bandanensis_A_1","NO"
"Ostorhinchus_compressus","1450.9929","Ostorhinchus_compressus_A_4","NO"
"Ostorhinchus_cookii","1458.4377","Ostorhinchus_cookii_A_3","NO"
"Ostorhinchus_cyanosoma","1445.0746","Ostorhinchus_cyanosoma_A_2","NO"
"Parapercis_hexophtalma","1380.35","Parapercis_hexophtalma_A_1","NO"
"Plectorhinchus_gaterinus","1449.715","Plectorhinchus_gaterinus_A_1","NO"
"Plectorhinchus_schotaf","1312.8389","Plectorhinchus_schotaf_A_3","NO"
"Pogonoperca_punctata","1499.462","Pogonoperca_punctata_A_2","NO"
"Pomacanthus_maculosus","1676.0107","Pomacanthus_maculosus_A_2","NO"
"Pristiapogon_fraenatus","1423.8281","Pristiapogon_fraenatus_A_3","NO"
"Scarus_hypselopterus","1460.456","Scarus_hypselopterus_M_1","NO"
"Scarus_persicus","1467.5145","Scarus_persicus_M_1","NO"
"Scarus_xanthopleura","1465.5515","Scarus_xanthopleura_A_1","NO"
"Sebastes_pinniger","1496.8994","Sebastes_pinniger_A_1","NO"
"Siganus_canaliculatus","1346.6853","Siganus_canaliculatus_A_1","NO"
"Siphamia_tubifer","1384.6895","Siphamia_tubifer_A_1","NO"
"Taeniamia_fucata","1400.0189","Taeniamia_fucata_A_2","NO"
"Taeniamia_leai","1310.2639","Taeniamia_leai_A_2","NO"
"Taeniamia_zosterophora","1369.9966","Taeniamia_zosterophora_A_2","NO"
"Trachurus_mediterraneus","1309.285","Trachurus_mediterraneus_A_2","NO"
